Streptomyces bikiniensis	1896	Bacteria	Species
Streptomyces cacaoi	1898	Bacteria	Species
Streptomyces griseus	1911	Bacteria	Species
Streptomyces lanatus	66900	Bacteria	Species
Streptomyces somaliensis	78355	Bacteria	Species
Streptomyces thermovulgaris	1934	Bacteria	Species
Strongyloides stercoralis	6248	Eukarya	Species
Strongylus vulgaris	40348	Eukarya	Species
Stutzerimonas nosocomialis	1056496	Bacteria	Species
Stutzerimonas stutzeri	316	Bacteria	Species
Sutterella wadsworthensis	40545	Bacteria	Species
Suttonella indologenes	13276	Bacteria	Species
Taenia asiatica	60517	Eukarya	Species
Taenia multiceps	94034	Eukarya	Species
Taenia saginata	6206	Eukarya	Species
Taenia solium	6204	Eukarya	Species
Tannerella forsythia	28112	Bacteria	Species
Tannerella serpentiformis	712710	Bacteria	Species
Tatumella ptyseos	82987	Bacteria	Species
Tatumella saanichensis	480813	Bacteria	Species
Tepidimonas arfidensis	288769	Bacteria	Species
Terrisporobacter glycolicus	36841	Bacteria	Species
Thelazia callipaeda	103827	Eukarya	Species
Thermothelomyces thermophilus	78579	Eukarya	Species
Thiopseudomonas alkaliphila	1697053	Bacteria	Species
Thomasclavelia ramosa	1547	Bacteria	Species
Tissierella carlieri	689904	Bacteria	Species
Tissierella praeacuta	43131	Bacteria	Species
Toxocara canis	6265	Eukarya	Species
Toxoplasma gondii	5811	Eukarya	Species
Trachipleistophora hominis	72359	Eukarya	Species
Treponema amylovorum	59892	Bacteria	Species
Treponema carateum	NA	Bacteria	Species
Treponema denticola	158	Bacteria	Species
Treponema lecithinolyticum	53418	Bacteria	Species
Treponema maltophilum	51160	Bacteria	Species
Treponema medium	58231	Bacteria	Species
Treponema pallidum	160	Bacteria	Species
Treponema parvum	138851	Bacteria	Species
Treponema pectinovorum	164	Bacteria	Species
Treponema putidum	221027	Bacteria	Species
Treponema socranskii	53419	Bacteria	Species
Trichinella britovi	45882	Eukarya	Species
Trichinella murrelli	144512	Eukarya	Species
Trichinella nativa	6335	Eukarya	Species
Trichinella nelsoni	6336	Eukarya	Species
Trichinella papuae	268474	Eukarya	Species
Trichinella patagoniensis	990121	Eukarya	Species
Trichinella pseudospiralis	6337	Eukarya	Species
Trichinella sp. T6	92179	Eukarya	Species
Trichinella sp. T8	92180	Eukarya	Species
Trichinella sp. T9	181606	Eukarya	Species
Trichinella spiralis	6334	Eukarya	Species
Trichinella zimbabwensis	268475	Eukarya	Species
Trichomonas tenax	43075	Eukarya	Species
Trichomonas vaginalis	5722	Eukarya	Species
Trichophyton mentagrophytes	523103	Eukarya	Species
Trichophyton rubrum	5551	Eukarya	Species
Trichophyton tonsurans	34387	Eukarya	Species
Trichosporon asahii	82508	Eukarya	Species
Trichuris trichiura	36087	Eukarya	Species
Tropheryma whipplei	2039	Bacteria	Species
Trueperella bernardiae	59561	Bacteria	Species
Trueperella pyogenes	1661	Bacteria	Species
Trypanosoma brucei	5691	Eukarya	Species
Trypanosoma congolense	5692	Eukarya	Species
Trypanosoma cruzi	5693	Eukarya	Species
Trypanosoma equiperdum	5694	Eukarya	Species
Trypanosoma evansi	5697	Eukarya	Species
Trypanosoma grayi	71804	Eukarya	Species
Trypanosoma melophagium	715481	Eukarya	Species
Trypanosoma rangeli	5698	Eukarya	Species
Trypanosoma theileri	67003	Eukarya	Species
Trypanosoma vivax	5699	Eukarya	Species
Tsukamurella asaccharolytica	2592067	Bacteria	Species
Tsukamurella conjunctivitidis	2592068	Bacteria	Species
Tsukamurella hominis	1970232	Bacteria	Species
Tsukamurella hongkongensis	1671023	Bacteria	Species
Tsukamurella inchonensis	42777	Bacteria	Species
Tsukamurella ocularis	1970234	Bacteria	Species
Tsukamurella paurometabola	2061	Bacteria	Species
Tsukamurella pulmonis	47312	Bacteria	Species
Tsukamurella sinensis	1671022	Bacteria	Species
Tsukamurella sputi	2591848	Bacteria	Species
Tsukamurella strandjordii	147577	Bacteria	Species
Tsukamurella tyrosinosolvens	57704	Bacteria	Species
Turicibacter sanguinis	154288	Bacteria	Species
Ureaplasma urealyticum	2130	Bacteria	Species
Ureibacillus massiliensis	292806	Bacteria	Species
Vagococcus fluvialis	2738	Bacteria	Species
Vagococcus lutrae	81947	Bacteria	Species
Vagococcus vulneris	1977869	Bacteria	Species
Varibaculum cambriense	184870	Bacteria	Species
Veillonella atypica	39777	Bacteria	Species
Veillonella denticariosi	419208	Bacteria	Species
Veillonella dispar	39778	Bacteria	Species
Veillonella montpellierensis	187328	Bacteria	Species
Veillonella parvula	29466	Bacteria	Species
Veillonella rogosae	423477	Bacteria	Species
Verruconis gallopava	253628	Eukarya	Species
Vibrio aerogenes		Bacteria	Species
Vibrio aestivus		Bacteria	Species
Vibrio aestuarianus		Bacteria	Species
Vibrio agarilyticus		Bacteria	Species
Vibrio albus		Bacteria	Species
Vibrio alfacsensis		Bacteria	Species
Vibrio algicola		Bacteria	Species
Vibrio alginolyticus	663	Bacteria	Species
Vibrio algivorus		Bacteria	Species
Vibrio anguillarum	55601	Bacteria	Species
Vibrio aphrogenes		Bacteria	Species
Vibrio aquaticus		Bacteria	Species
Vibrio aquimaris		Bacteria	Species
Vibrio artabrorum		Bacteria	Species
Vibrio astriarenae		Bacteria	Species
Vibrio atlanticus		Bacteria	Species
Vibrio atypicus		Bacteria	Species
Vibrio azureus		Bacteria	Species
Vibrio		Bacteria	Genus
Vibrio barjaei		Bacteria	Species
Vibrio bathopelagicus		Bacteria	Species
Vibrio bivalvicida		Bacteria	Species
Vibrio blepharus		Bacteria	Species
Vibrio brasiliensis		Bacteria	Species
Vibrio breoganii		Bacteria	Species
Vibrio campbellii		Bacteria	Species
Vibrio caribbeanicus		Bacteria	Species
Vibrio casei		Bacteria	Species
Vibrio celticus		Bacteria	Species
Vibrio chagasii		Bacteria	Species
Vibrio chagasii_A		Bacteria	Species
Vibrio cholerae	666	Bacteria	Species
Vibrio cidicii	1763883	Bacteria	Species
Vibrio cincinnatiensis	675	Bacteria	Species
Vibrio cincinnatiensis_A		Bacteria	Species
Vibrio comitans		Bacteria	Species
Vibrio coralliilyticus		Bacteria	Species
Vibrio coralliilyticus_A		Bacteria	Species
Vibrio coralliirubri		Bacteria	Species
Vibrio cortegadensis		Bacteria	Species
Vibrio crassostreae		Bacteria	Species
Vibrio crassostreae_C		Bacteria	Species
Vibrio cyclitrophicus		Bacteria	Species
Vibrio cyclitrophicus_A		Bacteria	Species
Vibrio diabolicus		Bacteria	Species
Vibrio diazotrophicus		Bacteria	Species
Vibrio echinoideorum		Bacteria	Species
Vibrio europaeus		Bacteria	Species
Vibrio ezurae		Bacteria	Species
Vibrio fluvialis	676	Bacteria	Species
Vibrio fortis		Bacteria	Species
Vibrio fortis_A		Bacteria	Species
Vibrio fujianensis		Bacteria	Species
Vibrio furnissii	29494	Bacteria	Species
Vibrio galatheae		Bacteria	Species
Vibrio gallaecicus		Bacteria	Species
Vibrio gallicus		Bacteria	Species
Vibrio gangliei		Bacteria	Species
Vibrio gazogenes		Bacteria	Species
Vibrio gazogenes_A		Bacteria	Species
Vibrio gigantis		Bacteria	Species
Vibrio halioticoli		Bacteria	Species
Vibrio hangzhouensis		Bacteria	Species
Vibrio harveyi	669	Bacteria	Species
Vibrio hepatarius		Bacteria	Species
Vibrio hepatarius_A		Bacteria	Species
Vibrio hepatarius_B		Bacteria	Species
Vibrio hibernica		Bacteria	Species
Vibrio hippocampi		Bacteria	Species
Vibrio hyugaensis		Bacteria	Species
Vibrio ichthyoenteri		Bacteria	Species
Vibrio injensis	1307414	Bacteria	Species
Vibrio inusitatus		Bacteria	Species
Vibrio ishigakensis		Bacteria	Species
Vibrio japonicus		Bacteria	Species
Vibrio jasicida		Bacteria	Species
Vibrio kanaloae		Bacteria	Species
Vibrio katoptron		Bacteria	Species
Vibrio lentus		Bacteria	Species
Vibrio lentus_A		Bacteria	Species
Vibrio litoralis		Bacteria	Species
Vibrio madracius		Bacteria	Species
Vibrio maerlii		Bacteria	Species
Vibrio mangrovi		Bacteria	Species
Vibrio marinisediminis		Bacteria	Species
Vibrio marisflavi		Bacteria	Species
Vibrio maritimus		Bacteria	Species
Vibrio maritimus_A		Bacteria	Species
Vibrio maritimus_B		Bacteria	Species
Vibrio mediterranei		Bacteria	Species
Vibrio metoecus		Bacteria	Species
Vibrio metoecus_B		Bacteria	Species
Vibrio metschnikovii	28172	Bacteria	Species
Vibrio mexicanus		Bacteria	Species
Vibrio mimicus	674	Bacteria	Species
Vibrio mytili		Bacteria	Species
Vibrio natriegens		Bacteria	Species
Vibrio navarrensis		Bacteria	Species
Vibrio neonatus		Bacteria	Species
Vibrio neptunius		Bacteria	Species
Vibrio nereis		Bacteria	Species
Vibrio nigripulchritudo		Bacteria	Species
Vibrio nitrifigilis		Bacteria	Species
Vibrio ordalii		Bacteria	Species
Vibrio orientalis		Bacteria	Species
Vibrio ostreicida		Bacteria	Species
Vibrio ouci		Bacteria	Species
Vibrio owensii		Bacteria	Species
Vibrio pacinii		Bacteria	Species
Vibrio palustris		Bacteria	Species
Vibrio panuliri		Bacteria	Species
Vibrio parahaemolyticus	670	Bacteria	Species
Vibrio pectenicida		Bacteria	Species
Vibrio pelagius		Bacteria	Species
Vibrio penaeicida		Bacteria	Species
Vibrio penaeicida_A		Bacteria	Species
Vibrio plantisponsor		Bacteria	Species
Vibrio pomeroyi		Bacteria	Species
Vibrio ponticus		Bacteria	Species
Vibrio porteresiae		Bacteria	Species
Vibrio profundi		Bacteria	Species
Vibrio proteolyticus		Bacteria	Species
Vibrio quintilis		Bacteria	Species
Vibrio rarus		Bacteria	Species
Vibrio renipiscarius		Bacteria	Species
Vibrio rhizosphaerae		Bacteria	Species
Vibrio rhodolitus		Bacteria	Species
Vibrio rotiferianus		Bacteria	Species
Vibrio ruber		Bacteria	Species
Vibrio rumoiensis		Bacteria	Species
Vibrio rumoiensis_A		Bacteria	Species
Vibrio sagamiensis		Bacteria	Species
Vibrio salilacus		Bacteria	Species
Vibrio salinus		Bacteria	Species
Vibrio scophthalmi		Bacteria	Species
Vibrio sinaloensis		Bacteria	Species
Vibrio sinaloensis_B		Bacteria	Species
Vibrio sinaloensis_C		Bacteria	Species
Vibrio sinensis		Bacteria	Species
Vibrio sonorensis		Bacteria	Species
Vibrio sp000169995		Bacteria	Species
Vibrio sp000171815		Bacteria	Species
Vibrio sp000176715		Bacteria	Species
Vibrio sp000287055		Bacteria	Species
Vibrio sp000316985		Bacteria	Species
Vibrio sp000960595		Bacteria	Species
Vibrio sp001506075		Bacteria	Species
Vibrio sp001635455		Bacteria	Species
Vibrio sp001676025		Bacteria	Species
Vibrio sp001874155		Bacteria	Species
Vibrio sp002100145		Bacteria	Species
Vibrio sp002342685		Bacteria	Species
Vibrio sp002342735		Bacteria	Species
Vibrio sp002563795		Bacteria	Species
Vibrio sp002608565		Bacteria	Species
Vibrio sp002812955		Bacteria	Species
Vibrio sp002873335		Bacteria	Species
Vibrio sp002873395		Bacteria	Species
Vibrio sp002875705		Bacteria	Species
Vibrio sp002877365		Bacteria	Species
Vibrio sp004804295		Bacteria	Species
Vibrio sp006124995		Bacteria	Species
Vibrio sp007124475		Bacteria	Species
Vibrio sp007858795		Bacteria	Species
Vibrio sp011306175		Bacteria	Species
Vibrio sp013113835		Bacteria	Species
Vibrio sp013114545		Bacteria	Species
Vibrio sp013114595		Bacteria	Species
Vibrio sp013114625		Bacteria	Species
Vibrio sp013369335		Bacteria	Species
Vibrio sp013369385		Bacteria	Species
Vibrio sp014596725		Bacteria	Species
Vibrio sp014694375		Bacteria	Species
Vibrio sp014694455		Bacteria	Species
Vibrio sp015278125		Bacteria	Species
Vibrio sp018222805		Bacteria	Species
Vibrio sp018223135		Bacteria	Species
Vibrio sp021726515		Bacteria	Species
Vibrio sp022397915		Bacteria	Species
Vibrio sp022397955		Bacteria	Species
Vibrio sp022836845		Bacteria	Species
Vibrio sp023145695		Bacteria	Species
Vibrio sp023634645		Bacteria	Species
Vibrio sp023634655		Bacteria	Species
Vibrio sp023716565		Bacteria	Species
Vibrio sp023716665		Bacteria	Species
Vibrio sp903986855		Bacteria	Species
Vibrio spartinae		Bacteria	Species
Vibrio splendidus		Bacteria	Species
Vibrio splendidus_F		Bacteria	Species
Vibrio splendidus_I		Bacteria	Species
Vibrio splendidus_J		Bacteria	Species
Vibrio superstes		Bacteria	Species
Vibrio taketomensis		Bacteria	Species
Vibrio tapetis		Bacteria	Species
Vibrio tasmaniensis		Bacteria	Species
Vibrio tasmaniensis_A		Bacteria	Species
Vibrio tetraodonis		Bacteria	Species
Vibrio thalassae		Bacteria	Species
Vibrio toranzoniae		Bacteria	Species
Vibrio tritonius		Bacteria	Species
Vibrio tubiashii		Bacteria	Species
Vibrio tubiashii_A		Bacteria	Species
Vibrio ulleungensis		Bacteria	Species
Vibrio variabilis		Bacteria	Species
Vibrio viridaestus		Bacteria	Species
Vibrio vulnificus	672	Bacteria	Species
Vibrio xiamenensis		Bacteria	Species
Vibrio zhugei		Bacteria	Species
Vibrio ziniensis		Bacteria	Species
Vibrio_A stylophorae		Bacteria	Species
Vittaforma corneae	42399	Eukarya	Species
Waddlia chondrophila	71667	Bacteria	Species
Weeksella massiliensi	1461577	Bacteria	Species
Weeksella virosa	1014	Bacteria	Species
Weissella confusa	1583	Bacteria	Species
Williamsia deligens	321325	Bacteria	Species
Williamsia muralis	85044	Bacteria	Species
Williamsia serinedens	391736	Bacteria	Species
Winkia neuii	33007	Bacteria	Species
Wohlfahrtiimonas chitiniclastica	400946	Bacteria	Species
Wolinella succinogenes	844	Bacteria	Species
Wuchereria bancrofti	6293	Eukarya	Species
Xenophilus aerolatus	452922	Bacteria	Species
Xylanibacter ruminicola	839	Bacteria	Species
Yersinia aldovae		Bacteria	Species
Yersinia aleksiciae		Bacteria	Species
Yersinia alsatica		Bacteria	Species
Yersinia artesiana		Bacteria	Species
Yersinia		Bacteria	Genus
Yersinia bercovieri	634	Bacteria	Species
Yersinia canariae	2607663	Bacteria	Species
Yersinia enterocolitica	630	Bacteria	Species
Yersinia enterocolitica_E		Bacteria	Species
Yersinia entomophaga		Bacteria	Species
Yersinia frederiksenii	29484	Bacteria	Species
Yersinia hibernica		Bacteria	Species
Yersinia intermedia	631	Bacteria	Species
Yersinia kristensenii	28152	Bacteria	Species
Yersinia massiliensis		Bacteria	Species
Yersinia mollaretii	33060	Bacteria	Species
Yersinia nurmii		Bacteria	Species
Yersinia pekkanenii		Bacteria	Species
Yersinia pestis	632	Bacteria	Species
Yersinia proxima		Bacteria	Species
Yersinia pseudotuberculosis	633	Bacteria	Species
Yersinia rochesterensis		Bacteria	Species
Yersinia rohdei	29485	Bacteria	Species
Yersinia ruckeri	29486	Bacteria	Species
Yersinia similis		Bacteria	Species
Yersinia thracica		Bacteria	Species
Yersinia vastinensis		Bacteria	Species
Yokenella regensburgei	158877	Bacteria	Species
